id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,price_log,sale_year,house_age,was_renovated,yrs_since_update,dist_to_center_km,neighbor_avg_price,neighbor_price_std
3277801450,2015-04-15,390000.0,4,1.0,1140,6250,1.5,0,0,3,6,1140,0,1958,0,98126,47.5433,-122.375,1140,1370,12.873904582205109,2015,57,0,57,483.4029201034896,376680.0,90873.9242638454
1862400518,2015-03-04,385000.0,3,2.0,1320,1297,3.0,0,0,3,7,1320,0,1995,0,98117,47.6959,-122.376,1380,1503,12.861001210669146,2015,20,0,20,,455572.7272727273,109400.04653480812
8078350090,2015-03-31,619000.0,3,2.5,2040,7503,2.0,0,0,3,8,2040,0,1987,0,98029,47.5718,-122.021,2170,7503,13.335862167174314,2015,28,0,28,,604443.75,31353.94071268053
1423089118,2015-03-25,494000.0,4,2.25,1790,42000,1.0,0,0,3,7,1170,620,1983,0,98045,47.4819,-121.744,2060,50094,13.11029282045951,2015,32,0,32,,582304.125,123607.51000582159
7980900011,2015-04-27,412450.0,3,2.0,1910,13505,1.0,0,0,3,8,1910,0,1955,0,98034,47.7114,-122.23,2010,8000,12.929872689822243,2015,60,0,60,,527704.5454545454,142394.90239215983
5309100750,2015-01-23,580000.0,3,1.75,1460,2800,2.0,0,0,3,7,1460,0,1928,0,98117,47.6779,-122.371,1220,4062,13.270785106659046,2015,87,0,87,,610945.0,158839.65438628843
322059097,2014-11-05,269900.0,3,1.5,1420,22100,1.0,0,0,5,7,1420,0,1957,0,98042,47.4193,-122.149,1540,21780,12.505810504075184,2014,57,0,57,541.3828653009751,316045.0,83288.54279618002
9834200165,2015-04-06,704300.0,4,1.5,1790,4080,1.5,0,0,5,7,1790,0,1928,0,98144,47.5749,-122.291,1710,4080,13.46496110058199,2015,87,0,87,189.00643202089668,481888.8888888889,113965.39435772206
2420069201,2014-11-07,267000.0,3,2.0,1390,6005,2.0,0,0,3,8,1390,0,2005,0,98022,47.2117,-121.99,1264,5550,12.495007682693725,2014,9,0,9,821.4880247857626,219450.0,57930.624653349565
4167300300,2014-08-13,310000.0,4,1.75,1880,12150,1.0,0,0,3,7,1280,600,1976,0,98023,47.3272,-122.363,1980,9680,12.644330802262578,2014,38,0,38,912.159234582222,274086.36363636365,50208.535583648976
1105000745,2015-01-23,227064.0,3,1.5,1570,10824,2.0,0,0,3,7,1570,0,1908,0,98118,47.54,-122.275,1530,8125,12.332991599087366,2015,107,0,107,337.5972287781894,341325.0,109915.89524621895
8927600100,2014-05-28,925000.0,3,2.5,2690,7000,2.0,0,0,5,7,1840,850,1943,0,98115,47.6784,-122.277,1800,6435,13.73755009757506,2014,71,0,71,,698122.25,115551.608583413
8078490090,2015-05-08,245000.0,3,1.75,1670,11452,1.0,0,2,3,8,1670,0,1992,0,98022,47.1913,-122.015,1820,11152,12.409017571151187,2015,23,0,23,874.7590194648303,337290.0,48535.84654665044
1736100090,2014-12-14,339888.0,3,1.0,1040,7490,1.0,0,0,3,7,1040,0,1969,0,98034,47.7137,-122.213,1520,7410,12.736374372700984,2014,45,0,45,,429079.1666666667,135229.20854865995
3876200100,2014-07-10,439000.0,4,2.0,1560,7500,1.0,0,0,4,7,1560,0,1968,0,98034,47.7281,-122.181,1730,7500,12.992256969959042,2014,46,0,46,,475390.0,67734.84988459699
6844702290,2014-05-27,400000.0,2,1.0,1470,6120,1.0,0,0,2,7,1470,0,1940,0,98115,47.6914,-122.287,1840,6120,12.899222326086994,2014,74,0,74,,541500.0,93354.83383306941
4022906430,2014-06-30,560000.0,3,2.25,2070,15002,1.5,0,0,3,8,2070,0,1955,2013,98155,47.7635,-122.274,2070,15002,13.235693848424024,2014,59,1,1,,465944.44444444444,79118.75743322678
5040800015,2014-10-01,703011.0,2,1.0,1370,5922,1.0,0,2,3,8,1130,240,1941,0,98199,47.6473,-122.406,2460,6759,13.463129240348396,2014,73,0,73,,829521.5,209849.0028045298
9297301055,2014-12-09,363000.0,2,1.0,1120,4800,1.0,0,0,3,7,770,350,1926,0,98126,47.5669,-122.372,1510,4800,12.80216086806413,2014,88,0,88,403.5510212090022,443748.22222222225,120309.6560066749
318500300,2014-09-19,650000.0,4,2.75,2640,6240,2.0,0,0,3,9,2640,0,2001,0,98075,47.5788,-122.059,2640,5898,13.384729180332174,2014,13,0,13,,772289.0,107718.57102344671
1839910300,2015-01-06,299950.0,3,1.0,1030,9916,1.0,0,0,4,7,1030,0,1972,0,98034,47.7218,-122.176,1470,9044,12.611374406964662,2015,43,0,43,,390166.6666666667,39099.2327290447
1446400785,2015-04-22,228950.0,3,1.0,1120,6625,1.0,0,0,3,6,1120,0,1942,0,98168,47.4879,-122.332,1120,6794,12.34126328584159,2015,73,0,73,579.0745503782884,240612.5,41951.168466614676
4036800015,2014-10-01,465000.0,4,1.75,1730,11700,1.0,0,0,3,7,880,850,1956,0,98008,47.6031,-122.13,1570,7820,13.049794835104816,2014,58,0,58,,452475.0,55483.633365422014
8965500900,2015-02-13,725000.0,3,2.5,2090,9847,2.0,0,2,3,9,2090,0,1983,0,98006,47.5651,-122.114,2860,11483,13.493928313146206,2015,32,0,32,,777888.8888888889,191139.63772883717
3751603173,2014-06-04,212500.0,3,1.0,920,14400,1.0,0,0,4,7,920,0,1977,0,98001,47.2816,-122.269,1170,9600,12.26670197321789,2014,37,0,37,916.2297254913464,298757.77777777775,121348.59978361697
3423059140,2014-09-10,526000.0,4,2.25,2970,54450,2.0,0,0,3,8,2970,0,1983,1998,98058,47.4338,-122.146,2260,6465,13.173058392858724,2014,31,1,16,498.1416407313448,406486.0,164665.0327075285
114101055,2014-12-23,383000.0,3,2.5,1720,10031,2.0,0,0,3,8,1720,0,1993,0,98028,47.7688,-122.238,2280,5845,12.855792879125431,2014,21,0,21,,472450.0,73325.92765636632
2475200590,2015-04-21,244000.0,3,1.75,1460,4692,1.0,0,0,3,7,1460,0,1988,0,98055,47.472,-122.192,1600,4557,12.404927602627597,2015,27,0,27,446.5800668289511,365544.44444444444,113752.66053054661
3856905010,2014-08-05,565000.0,3,1.5,1540,3570,1.5,0,0,5,7,1490,50,1930,0,98105,47.6692,-122.325,1620,4080,13.244582780038517,2014,84,0,84,,530725.0,124610.52936159841
7226500100,2015-02-19,373000.0,8,3.0,2850,12714,1.0,0,0,3,7,2850,0,1959,0,98055,47.4859,-122.205,1480,4942,12.829336379587506,2015,56,0,56,420.547288090408,261380.0,68895.4892895351
3580900090,2014-09-02,300000.0,3,2.0,1310,9855,1.0,0,0,3,7,1310,0,1962,0,98034,47.7296,-122.241,1310,8370,12.611541086966117,2014,52,0,52,,387991.0,95430.91695567008
9558000100,2014-05-20,405000.0,5,2.5,2430,4781,2.0,0,0,3,9,2430,0,2001,0,98058,47.4487,-122.117,2420,4770,12.91164481522143,2014,13,0,13,410.43282635731526,376050.0,40953.69336213768
1872900076,2014-06-20,979000.0,3,1.5,1700,14133,1.0,0,1,4,8,1700,0,1954,0,98004,47.6166,-122.22,2630,17376,13.794287942962583,2014,60,0,60,,983093.75,104047.88882837968
1221059112,2014-11-16,324888.0,4,1.75,2160,28750,2.0,0,0,4,8,2160,0,1978,0,98092,47.3212,-122.118,1790,53578,12.691238864512792,2014,36,0,36,728.6236047582549,322374.0,123775.71285730223
2877102495,2015-04-29,445000.0,3,1.5,860,3200,1.0,0,0,3,6,860,0,1929,0,98117,47.6791,-122.362,1220,4300,13.005831808336865,2015,86,0,86,,655971.8,173850.28283350272
4400200057,2015-02-21,761000.0,3,3.5,2050,2020,2.0,0,0,3,8,1520,530,2006,0,98112,47.6235,-122.306,1230,3640,13.542389950903406,2015,9,0,9,,726281.25,239901.81911044358
1049010300,2015-04-27,435000.0,4,2.0,1650,4745,1.0,0,0,3,7,1130,520,1972,0,98034,47.7359,-122.18,1650,5184,12.983103608918752,2015,43,0,43,,419622.22222222225,144504.83363695638
6802210090,2014-08-22,252000.0,3,2.25,1570,8410,1.0,0,0,3,7,1180,390,1991,0,98022,47.1942,-121.99,1540,8410,12.437188334739655,2014,23,0,23,851.1331939270051,256505.55555555556,24168.942421582655
726049232,2014-06-23,350000.0,3,1.75,1660,10150,1.5,0,0,3,7,1660,0,1957,0,98133,47.7512,-122.342,1640,8906,12.765691290604371,2014,57,0,57,,339345.0,72908.97083197498
3262300940,2014-11-07,875000.0,3,1.0,1220,8119,1.0,0,0,4,7,1220,0,1955,0,98039,47.6328,-122.236,1910,8119,13.68198030819624,2014,59,0,59,,876611.1111111111,91812.91364024514
3262300940,2015-02-10,940000.0,3,1.0,1220,8119,1.0,0,0,4,7,1220,0,1955,0,98039,47.6328,-122.236,1910,8119,13.753636218075409,2015,60,0,60,,868687.5,94805.41632357148
1214700090,2014-08-19,280000.0,3,2.0,1780,11342,1.0,0,0,3,7,1780,0,1964,0,98148,47.4617,-122.327,2140,8449,12.54254845357358,2014,50,0,50,634.99166590028,279490.0,92273.68952078256
8564950300,2014-09-19,450000.0,3,2.5,2180,4226,2.0,0,0,3,8,2180,0,2004,0,98011,47.7733,-122.226,2540,4607,13.017005083966255,2014,10,0,10,,551111.1111111111,95872.89038675693
3321069006,2014-12-31,905000.0,3,2.5,3520,237402,2.5,0,0,3,9,3520,0,2004,0,98092,47.2687,-122.056,2310,165963,13.715691327653827,2014,10,0,10,774.0580100608018,447225.0,167656.50896997706
3751601501,2014-07-16,382450.0,3,2.5,2220,20531,2.0,0,0,3,8,2220,0,1998,0,98001,47.2864,-122.264,2420,19249,12.854355819467472,2014,16,0,16,905.1708235930072,318750.55555555556,155438.31297423996
1156000100,2014-12-24,246700.0,3,2.0,1610,13309,1.0,0,0,4,7,1610,0,1967,0,98042,47.3398,-122.133,1610,15725,12.415932356015515,2014,47,0,47,705.4313463153064,311704.125,70548.8707542256
3972900735,2014-08-14,220000.0,3,1.5,1070,9331,1.0,0,0,3,6,1070,0,1956,0,98155,47.7633,-122.313,1480,8400,12.301387370778713,2014,58,0,58,,353062.5,73393.47844714425
6888900115,2015-02-16,555750.0,3,1.0,1060,4880,1.0,0,0,2,6,910,150,1913,0,98118,47.5545,-122.288,1200,4880,13.228075631195043,2015,102,0,102,299.4257507710446,415944.44444444444,125154.01622711825
3031200165,2014-06-11,262500.0,3,1.5,1160,8906,1.0,0,0,3,7,1160,0,1962,0,98118,47.5362,-122.29,1160,8906,12.47801017053037,2014,52,0,52,379.6028161215469,335250.0,75460.53052203295
5683000033,2014-12-01,515000.0,2,1.0,910,4725,1.0,0,0,3,7,910,0,1949,0,98115,47.676,-122.281,1600,5200,13.15192412139156,2014,65,0,65,,697000.0,143357.5560927602
7230000265,2014-06-17,499500.0,3,2.5,2970,21907,2.0,0,0,3,9,2970,0,1998,2006,98059,47.4741,-122.099,2040,27917,13.121364879070743,2014,16,1,8,270.77973452527266,396685.0,119950.50842836066
985001015,2014-06-04,135000.0,1,1.0,790,13062,1.0,0,0,3,6,790,0,1942,0,98168,47.4919,-122.311,1240,7137,11.81303746480054,2014,72,0,72,544.8237317326785,244059.625,34553.86289729413
2815600215,2014-11-18,462500.0,2,2.0,1540,7290,2.0,0,0,3,7,1540,0,1948,1983,98136,47.551,-122.395,1540,7072,13.044403998094442,2014,66,1,31,487.4878497414609,693910.0,237783.91894977068
3585900090,2015-04-15,937500.0,4,2.5,3130,21100,1.0,0,4,3,9,2530,600,1956,0,98177,47.7598,-122.372,3680,23000,13.7509731034928,2015,59,0,59,,846533.3333333334,202670.07672569723
5101407370,2015-04-22,458000.0,3,1.5,1470,9570,1.0,0,0,3,7,1280,190,1941,0,98125,47.7032,-122.306,1390,9570,13.034626646500053,2015,74,0,74,,440362.5,93197.91440799521
871001105,2014-10-22,845000.0,4,2.75,3160,7143,1.5,0,0,3,8,2100,1060,1933,0,98199,47.6513,-122.406,2200,6122,13.647093089770562,2014,81,0,81,,721181.8181818182,168785.70329374357
424069233,2014-05-31,660000.0,3,2.25,2675,40910,2.0,0,0,3,8,2675,0,1984,0,98075,47.5916,-122.055,2300,39438,13.399996629152977,2014,30,0,30,,741954.3636363636,170332.14250180306
3830630090,2015-04-17,265000.0,3,2.0,1340,6783,1.0,0,0,4,7,1340,0,1987,0,98030,47.3504,-122.177,1630,6458,12.487488878546143,2015,28,0,28,724.333450490783,286120.55555555556,64855.79187919748
1997200215,2014-05-07,599999.0,9,4.5,3830,6988,2.5,0,0,3,7,2450,1380,1938,0,98103,47.6927,-122.338,1460,6291,13.304684934198283,2014,76,0,76,,642010.0,241017.93593930814
1898310110,2014-12-02,280000.0,3,2.5,1800,8697,2.0,0,0,3,8,1800,0,1987,0,98023,47.3115,-122.4,1770,8390,12.54254845357358,2014,27,0,27,961.664197304049,248003.125,21574.00236685349
3407700047,2014-10-29,1055000.0,3,3.25,2990,189852,2.0,0,0,4,10,2990,0,1974,0,98072,47.746,-122.138,3500,48760,13.869052272759154,2014,40,0,40,,605562.5,108863.42607007317
9542100165,2014-11-07,875000.0,4,3.0,3720,14125,1.0,0,0,4,9,1930,1790,1960,0,98005,47.5911,-122.177,3160,15300,13.68198030819624,2014,54,0,54,,697264.2222222222,222000.95950343198
7140800100,2014-10-14,125000.0,3,1.0,920,7276,1.0,0,0,4,6,920,0,1961,0,98002,47.285,-122.211,1120,7276,11.736077016252436,2014,53,0,53,868.5623327238288,234400.0,32564.236517996243
7202340930,2014-12-09,634800.0,4,3.0,3280,4904,2.0,0,0,3,7,3280,0,2005,0,98053,47.6802,-122.033,2600,5004,13.361066842932456,2014,9,0,9,,544709.0909090909,82252.05717239484
9262800057,2015-02-03,269950.0,4,1.0,1440,9600,1.0,0,0,2,7,1440,0,1964,0,98001,47.3168,-122.264,1740,43560,12.505995740029274,2015,51,0,51,856.1343624640516,405450.0,118168.53548122605
1159100100,2014-06-20,359950.0,3,2.25,1940,11612,1.0,0,0,4,8,1100,840,1981,0,98178,47.5018,-122.23,2180,8954,12.793723190057223,2014,33,0,33,405.1080218443945,360063.63636363635,86364.25502170759
7230900100,2014-12-15,417000.0,3,1.75,1590,11454,1.0,0,0,4,8,1590,0,1979,0,98056,47.5049,-122.186,1970,9960,12.940843898859598,2014,35,0,35,313.8681444027885,349827.77777777775,85576.70941584774
8682301910,2014-07-22,389000.0,2,2.0,1340,4122,1.0,0,0,3,8,1340,0,2007,0,98053,47.7182,-122.022,1350,4273,12.871337193291367,2014,7,0,7,,636185.7142857143,142827.6535772174
7701450110,2014-08-15,1038000.0,4,2.5,3770,10893,2.0,0,2,3,11,3770,0,1997,0,98006,47.5646,-122.129,3710,9685,13.852807306098644,2014,17,0,17,,732207.375,133543.85659821646
1725059209,2014-09-29,698000.0,6,2.5,2680,11250,1.0,0,0,5,7,1340,1340,1967,0,98033,47.6553,-122.19,2200,9875,13.45597581440824,2014,47,0,47,,727830.0,220104.59799182494
4025300195,2015-03-18,685000.0,4,2.5,2820,10125,2.0,0,0,3,8,2820,0,2008,0,98155,47.7494,-122.304,1560,10125,13.437175577097312,2015,7,0,7,,401254.77777777775,82099.42222966277
985000900,2014-11-05,198500.0,3,1.75,1520,7137,1.0,0,0,3,5,1520,0,1932,0,98168,47.4924,-122.311,1240,8602,12.198549416880068,2014,82,0,82,543.52055068042,236122.125,50245.223245420486
7140700850,2015-03-26,350000.0,4,2.5,2560,5428,2.0,0,0,3,8,2560,0,2012,0,98042,47.3835,-122.095,2620,5428,12.765691290604371,2015,3,0,3,569.7069213851605,282079.1666666667,49283.15892663414
522079067,2015-04-08,649950.0,3,2.5,3310,387684,1.0,0,0,3,8,2160,1150,1919,1996,98038,47.4167,-121.936,2340,189050,13.384652254414872,2015,96,1,19,157.8398108078906,460312.5,138672.00188625985
1387300940,2015-04-29,441000.0,3,1.5,1540,7200,1.0,0,0,3,7,1540,0,1968,0,98011,47.7357,-122.195,1560,7500,12.996802422000108,2015,47,0,47,,415030.0,32641.965150537257
8562700090,2014-11-11,462600.0,3,1.75,1430,11761,1.0,0,0,4,8,1430,0,1964,0,98052,47.6686,-122.157,2040,10035,13.044620190471909,2014,50,0,50,,517937.5,58359.989657788174
2122059236,2015-03-06,365070.0,4,2.5,2506,6232,2.0,0,0,3,7,2506,0,2006,0,98030,47.3734,-122.182,2070,8260,12.807847134195905,2015,9,0,9,682.5844716070058,263350.4166666667,86739.6776792577
514500090,2014-05-13,550000.0,4,2.0,2250,7500,1.0,0,0,5,7,1200,1050,1956,0,98005,47.5877,-122.157,1440,7500,13.21767537538882,2014,58,0,58,,556075.0,79409.62068378653
5680001095,2015-04-28,470000.0,5,1.75,2740,9600,1.0,0,0,4,7,1370,1370,1945,0,98144,47.5738,-122.315,1990,4800,13.060490101343552,2015,70,0,70,264.16088121093566,424149.375,91524.89865907295
2475900855,2014-08-27,340000.0,3,1.75,1540,10400,1.0,0,0,3,6,1540,0,1977,0,98024,47.5651,-121.89,1090,7500,12.73670383776449,2014,37,0,37,,337450.0,178497.81355648153
8669400100,2014-08-05,910000.0,4,2.75,4190,38912,1.0,0,0,4,9,2040,2150,1965,0,98005,47.6472,-122.157,3050,36884,13.721200977393528,2014,49,0,49,,913000.0,72958.8925354545
3824100051,2015-04-07,405000.0,4,1.75,1690,8392,1.0,0,0,3,7,1190,500,1979,0,98028,47.773,-122.256,1880,9861,12.91164481522143,2015,36,0,36,,403076.92307692306,64926.19083551919
952004875,2014-06-02,661000.0,4,2.25,1990,4600,1.5,0,2,4,8,1420,570,1932,0,98126,47.5638,-122.38,1810,5750,13.401510631691982,2014,82,0,82,426.5768589199775,431025.0,127050.32467490982
9522350090,2014-11-06,635000.0,4,2.5,2410,7069,2.0,0,0,3,9,2410,0,1993,0,98034,47.7094,-122.234,2240,7184,13.361381852676738,2014,21,0,21,,516425.0,191572.87741512657
1787600252,2015-05-05,282000.0,2,1.0,1150,6098,1.0,0,0,3,7,950,200,1948,0,98125,47.7259,-122.328,1790,8455,12.549665896013254,2015,67,0,67,,384407.3333333333,66433.67813682967
7148000315,2015-02-11,235000.0,4,1.75,1720,10137,2.0,0,0,3,7,1720,0,1956,0,98188,47.4424,-122.276,1350,10205,12.367345048436391,2015,59,0,59,626.0861668987292,284037.5,61387.46957201075
2180001080,2014-08-19,277500.0,3,2.0,1260,22100,2.0,0,0,4,7,1260,0,1981,0,98023,47.2772,-122.354,1430,13000,12.533579815765735,2014,33,0,33,981.1070032629376,297693.3,76045.1580313376
1328330590,2015-04-20,346500.0,5,2.5,2020,8250,1.0,0,0,4,8,1430,590,1978,0,98058,47.4432,-122.135,1680,8959,12.755640983610816,2015,37,0,37,455.301789174075,352099.28571428574,45012.3462489478
34001304,2015-04-10,480000.0,5,2.25,2240,5500,1.0,0,0,3,7,1490,750,1959,0,98136,47.5305,-122.391,2010,6050,13.081543466215235,2015,56,0,56,539.1329309736109,572478.7272727273,180394.08703673794
1558500100,2014-09-16,360000.0,4,2.25,1930,6508,2.0,0,0,3,8,1930,0,1996,0,98019,47.7458,-121.977,2170,6548,12.793862088206213,2014,18,0,18,,457391.6666666667,181205.3704719559
2887950110,2014-11-06,245000.0,3,2.5,1820,6785,1.0,0,0,3,7,1420,400,1994,0,98092,47.3201,-122.177,1710,6055,12.409017571151187,2014,20,0,20,781.4118683768344,234476.92307692306,34035.98962486018
6852700412,2014-09-19,625000.0,3,3.5,1560,1490,2.0,0,0,3,8,1240,320,1995,0,98102,47.6248,-122.319,1560,1662,13.34550852871726,2014,19,0,19,,658700.0,154693.9990217246
1798000100,2014-05-29,750500.0,5,3.0,2170,2440,1.5,0,0,4,8,1450,720,1911,0,98115,47.6724,-122.317,2070,4000,13.528496262499802,2014,103,0,103,,584900.0,136888.14777036032
9516500100,2015-04-18,525000.0,3,1.75,1600,9579,1.0,0,0,3,8,1180,420,1977,0,98072,47.7662,-122.159,1750,9829,13.171155446333852,2015,38,0,38,,501143.125,138527.76253304142
203400090,2014-07-29,740000.0,4,3.5,3760,57063,2.0,0,0,3,9,2950,810,1998,0,98053,47.6328,-121.964,2870,28945,13.51440681653079,2014,16,0,16,,517227.2727272727,147777.42784951357
4036800805,2014-05-13,523000.0,3,1.5,1240,7735,1.0,0,0,4,7,1240,0,1957,0,98008,47.601,-122.122,1260,7500,13.167338655091122,2014,57,0,57,,453440.0,74130.08386163699
7129302615,2015-03-04,292000.0,3,1.75,1090,4500,1.5,0,0,5,8,1090,0,1929,0,98118,47.5157,-122.256,1640,5225,12.584512505902088,2015,86,0,86,397.8749612178785,438700.0,228766.2512856141
7278700100,2015-01-21,625000.0,4,2.5,2740,9599,1.0,0,2,3,8,1820,920,1961,0,98177,47.7728,-122.385,2660,8280,13.34550852871726,2015,54,0,54,,681375.0,175002.43053867694
7852070090,2015-01-16,700000.0,3,2.5,3110,11727,2.0,0,2,3,9,3110,0,2002,0,98065,47.5445,-121.871,4240,13353,13.45883704259595,2015,13,0,13,,809262.5,130264.55155896075
1250200552,2015-03-12,399950.0,3,2.5,1610,1320,2.0,0,0,3,7,1280,330,2007,0,98144,47.6,-122.298,1480,1602,12.899097318586382,2015,8,0,8,,389558.0,71224.60532709185
9126100608,2015-02-25,545000.0,4,3.5,1880,1341,3.0,0,0,3,8,1650,230,2007,0,98122,47.6053,-122.306,1740,1883,13.208542908506082,2015,8,0,8,,535550.0,102660.29471568407
396100025,2014-08-07,339999.0,4,2.0,1740,6369,1.0,0,0,5,6,870,870,1954,0,98133,47.7461,-122.332,1560,7200,12.736700896592344,2014,60,0,60,,357764.125,46636.90242236904
4221250090,2014-11-13,545000.0,3,2.5,1990,5149,2.0,0,0,3,8,1990,0,2003,0,98075,47.5895,-122.019,2280,4506,13.208542908506082,2014,11,0,11,,590190.0,37545.008545300225
8731901810,2015-03-09,260000.0,4,1.75,1960,8400,1.0,0,0,4,8,1960,0,1967,0,98023,47.3111,-122.379,2080,8400,12.468440756144114,2015,48,0,48,947.9616984029244,288200.0,55483.83147868895
7977201707,2014-05-23,526000.0,3,1.75,1680,3420,1.0,0,0,3,7,960,720,1992,0,98115,47.6854,-122.291,1680,4080,13.173058392858724,2014,22,0,22,,492483.63636363635,75591.65923205117
3260350090,2014-11-12,701000.0,4,3.0,2910,8540,2.0,0,0,3,9,2910,0,2003,0,98059,47.5223,-122.156,3040,6091,13.460264592549231,2014,11,0,11,102.68431015910888,881477.7777777778,208413.18203137832
7399300850,2014-10-03,290000.0,3,2.25,1500,7482,1.0,0,0,4,7,1210,290,1968,0,98055,47.4619,-122.187,1480,7308,12.577639650232571,2014,46,0,46,470.7228539199612,264056.25,60115.27876564683
461002551,2014-10-04,330600.0,1,1.0,580,1799,1.0,0,0,3,7,580,0,1908,2005,98117,47.6829,-122.375,1260,4000,12.708667489167874,2014,106,1,9,,591700.0,98754.52169675854
9158100090,2015-04-27,550500.0,3,1.75,2540,8280,1.0,0,0,3,7,1270,1270,1949,0,98177,47.7219,-122.358,1950,8280,13.218584051673648,2015,66,0,66,,478673.5,140972.74393401624
9358002305,2015-03-13,430000.0,2,1.0,950,6426,1.0,0,0,3,7,950,0,1949,0,98126,47.5653,-122.37,1360,2550,12.971542813248435,2015,66,0,66,405.9703827171528,406687.5,99988.90563457528
2235000015,2014-08-04,260600.0,2,1.0,810,4560,1.0,0,0,3,7,810,0,1928,0,98126,47.5425,-122.376,1490,4560,12.47074578096406,2014,86,0,86,487.0721896887414,403140.0,90852.54169990696
9523104345,2014-12-18,825000.0,5,3.0,4080,7500,2.0,0,2,4,8,2720,1360,1961,0,98103,47.6722,-122.349,2000,4545,13.623139877437296,2014,53,0,53,,614062.5,163015.43255164524
6139100056,2014-10-23,378950.0,4,2.0,1820,8400,1.0,0,0,5,7,1300,520,1956,0,98155,47.7615,-122.329,1700,9450,12.845162188107256,2014,58,0,58,,344137.5,43531.69411885027
808300090,2015-01-16,435000.0,4,2.5,2650,9065,2.0,0,0,3,7,2650,0,2000,0,98019,47.7258,-121.959,2590,13218,12.983103608918752,2015,15,0,15,,451446.6666666667,58744.55739734128
8077100031,2015-04-22,631000.0,3,2.25,1670,1396,2.0,0,0,3,9,1250,420,2015,0,98115,47.6814,-122.288,1610,5191,13.355062726308148,2015,0,0,0,,684954.5454545454,249533.810789786
1402650110,2014-05-18,415000.0,3,2.5,2480,8342,2.0,0,0,3,8,2480,0,1986,0,98058,47.4381,-122.134,2300,8303,12.936036208848488,2014,28,0,28,469.5169042680714,365572.22222222225,36443.78471625092
7985000100,2014-10-21,222000.0,3,1.75,1240,7560,1.0,0,0,3,8,1070,170,1967,0,98003,47.333,-122.3,1650,7560,12.310437165348777,2014,47,0,47,856.565192502929,227483.33333333334,34821.70659229671
1796350690,2014-08-20,245000.0,3,2.0,1390,8250,1.0,0,0,3,7,1390,0,1987,0,98042,47.3707,-122.094,1390,7875,12.409017571151187,2014,27,0,27,599.5980694448161,232231.25,28753.098435522686
7504110110,2015-03-25,720000.0,3,2.5,2880,10126,2.0,0,0,4,10,2880,0,1985,0,98074,47.6319,-122.037,2960,10514,13.487007879880162,2015,30,0,30,,599295.0,126713.60194022844
4324500490,2014-12-23,215000.0,3,1.0,1060,9954,1.0,0,0,4,7,1060,0,1960,0,98032,47.3801,-122.289,1620,8760,12.278397958261774,2014,54,0,54,765.2732775938424,225833.33333333334,29400.255100934075
1257202120,2014-10-30,579100.0,2,1.0,1070,2754,1.0,0,0,3,7,830,240,1924,0,98103,47.6755,-122.331,1760,4080,13.269232180029864,2014,90,0,90,,798000.0,155275.79150843646
3987700115,2014-07-28,522500.0,4,1.75,1640,9299,1.5,0,0,4,7,870,770,1943,0,98056,47.5334,-122.168,2460,14326,13.166382176694867,2014,71,0,71,,490000.0,110838.91464643634
9137101353,2014-09-19,489000.0,3,2.0,1510,3000,1.0,0,0,4,7,910,600,1972,0,98115,47.6804,-122.319,1620,4000,13.100119813444692,2014,42,0,42,,588250.0,110032.13816231796
3298701066,2015-05-06,240000.0,3,1.0,1230,2353,1.5,0,0,4,6,1230,0,1925,0,98106,47.5177,-122.354,1280,1572,12.388398368982116,2015,90,0,90,528.3932034214126,232000.0,66755.41711565971
8682290100,2015-04-21,420250.0,3,2.0,1510,3657,1.0,0,0,3,8,1510,0,2007,0,98053,47.7225,-122.029,1510,3657,12.94860743080402,2015,8,0,8,,692883.3333333334,104105.82356429442
4055700778,2014-11-14,523000.0,4,2.5,3180,20870,2.0,0,0,3,8,2120,1060,1967,0,98034,47.7176,-122.241,2700,14190,13.167338655091122,2014,47,0,47,,529541.6666666666,131819.34234076392
438000025,2014-05-13,628000.0,4,2.0,2260,6000,1.0,0,0,3,8,1430,830,1958,0,98115,47.6876,-122.298,2030,5874,13.350297037805756,2014,56,0,56,,593277.7777777778,145346.377472727
2474400300,2015-05-06,320000.0,4,2.5,1920,7277,2.0,0,0,4,8,1920,0,1990,0,98031,47.4058,-122.192,2300,7645,12.676079399771028,2015,25,0,25,622.110857836816,279450.0,32930.44015631873
87000283,2014-11-18,359950.0,3,2.5,1980,7800,2.0,0,0,3,8,1980,0,1999,0,98055,47.4492,-122.199,1700,20580,12.793723190057223,2014,15,0,15,522.569355853181,281618.75,112711.41385192539
2946001645,2014-05-05,232000.0,2,1.0,1200,8063,1.0,0,0,4,6,1200,0,1958,0,98198,47.4204,-122.324,1200,7500,12.354496960983983,2014,56,0,56,718.732522939899,255850.0,37759.50947186093
9294300495,2014-11-14,810000.0,4,2.25,2020,5600,1.0,0,2,4,8,1210,810,1961,0,98115,47.6821,-122.267,2660,6050,13.60479076121576,2014,53,0,53,,759833.3333333334,141812.8167691482
492000475,2014-12-11,245000.0,4,1.5,2010,7561,1.5,0,0,4,7,1890,120,1921,0,98002,47.311,-122.227,1420,6564,12.409017571151187,2014,93,0,93,837.4781744255066,212411.11111111112,63516.35998788904
