id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,price_log,sale_year,house_age,was_renovated,yrs_since_update,dist_to_center_km
3416600185,2014-11-06,685000.0,3,1.75,1480,7000,1.0,0,2,3,8,1480,0,1963,0,98122,47.6018,-122.291,1850,4000,13.437175577097312,2014,51,0,51,
927200380,2015-04-20,465000.0,4,2.5,2090,12833,1.0,0,0,3,7,1220,870,1969,0,98034,47.7266,-122.175,1740,11200,13.049794835104816,2015,46,0,46,
7922750020,2014-07-08,560000.0,4,2.25,1950,9800,1.0,0,0,3,8,1330,620,1968,0,98033,47.666,-122.178,2170,9800,13.235693848424024,2014,46,0,46,
259600050,2015-02-23,458500.0,3,1.75,1250,9605,1.0,0,0,3,7,1250,0,1964,0,98008,47.6325,-122.121,1570,9605,13.03571775170136,2015,51,0,51,
3298300420,2015-03-31,354000.0,3,1.0,990,7590,1.0,0,0,3,6,990,0,1959,0,98008,47.6228,-122.121,1100,7590,12.777055016970678,2015,56,0,56,
1310440470,2015-01-13,441000.0,3,2.5,2740,7923,2.0,0,0,3,9,2740,0,1998,0,98058,47.4349,-122.105,2740,8815,12.996802422000108,2015,17,0,17,438.17400256363084
3438502668,2014-08-29,194000.0,3,1.75,1260,10488,1.0,0,0,2,7,1110,150,1952,0,98106,47.5417,-122.357,1540,9120,12.175618592671356,2014,62,0,62,463.66138604643334
5591700290,2014-05-15,316500.0,4,2.5,2150,6807,2.0,0,0,4,8,2150,0,1991,0,98031,47.4053,-122.189,1910,7240,12.66508168011904,2014,23,0,23,620.1241297042321
4172100050,2014-08-25,524950.0,3,1.75,1750,3250,1.5,0,0,4,7,1230,520,1929,0,98117,47.6807,-122.366,1480,3600,13.1710602038846,2014,85,0,85,
9275700005,2015-04-27,1052000.0,3,2.25,2880,6092,2.0,0,4,4,8,1920,960,1983,0,98116,47.5878,-122.381,2880,5308,13.866204622849684,2015,32,0,32,339.3799774787506
1089000190,2015-04-12,925000.0,4,2.25,2590,13894,2.0,0,0,4,9,2590,0,1975,0,98005,47.6351,-122.165,2720,13894,13.73755009757506,2015,40,0,40,
9523103000,2014-10-20,780000.0,3,1.75,2430,4524,1.5,0,0,4,7,1830,600,1924,0,98103,47.674,-122.35,1610,4100,13.567050480716237,2014,90,0,90,
2781270440,2014-05-19,241000.0,2,2.0,1470,3128,2.0,0,0,3,6,1470,0,2005,0,98038,47.349,-122.021,1180,2576,12.392556361841775,2014,9,0,9,571.2625284246252
2105200050,2014-06-19,519000.0,3,2.75,2020,10744,1.0,0,0,5,7,1270,750,1954,0,98166,47.4403,-122.343,2020,11069,13.159661088928445,2014,60,0,60,696.1870601942716
7625703637,2014-08-28,286000.0,2,1.0,610,4000,1.0,0,0,4,6,610,0,1918,0,98136,47.5469,-122.391,870,5160,12.563750586299374,2014,96,0,96,494.08190881146425
2926049408,2014-10-09,400000.0,3,2.0,3000,17800,1.0,0,0,3,8,1500,1500,1962,0,98125,47.7058,-122.315,2400,8300,12.899222326086994,2014,52,0,52,
3224079005,2014-10-09,255000.0,2,1.0,920,43560,1.0,0,0,4,5,920,0,1923,0,98024,47.5245,-121.931,1530,11875,12.449022745701502,2014,91,0,91,
5147600095,2015-01-21,152000.0,3,1.75,1070,7754,1.0,0,0,3,6,1070,0,1953,0,98146,47.5079,-122.344,950,7740,11.93164237875414,2015,62,0,62,542.2977689198614
2413900050,2014-12-01,599000.0,4,2.0,3410,15143,2.0,0,0,4,8,3410,0,1972,1987,98052,47.6709,-122.052,2350,25936,13.303018546545276,2014,42,1,27,
3820350050,2014-10-24,330000.0,4,2.5,1820,3905,2.0,0,0,3,7,1820,0,2001,0,98019,47.7346,-121.985,1820,3863,12.706850963741102,2014,13,0,13,
8910500675,2014-05-19,461000.0,2,1.0,1060,7193,1.0,0,0,3,7,1060,0,1926,0,98133,47.7102,-122.356,1980,7560,13.04115549117383,2014,88,0,88,
1461200020,2015-03-10,620000.0,5,2.5,3070,34991,2.0,0,0,3,9,3070,0,1995,0,98059,47.4721,-122.148,2150,19515,13.3374763699232,2015,20,0,20,377.2107141587481
722079056,2014-10-06,352500.0,4,2.5,2300,219106,1.0,0,0,4,7,1840,460,1958,0,98038,47.4044,-121.963,2120,123710,12.77280873810987,2014,56,0,56,307.53612617034116
8663370020,2014-08-06,435000.0,3,2.0,1610,6911,1.0,0,0,3,7,1260,350,1988,0,98034,47.7188,-122.177,1630,6911,12.983103608918752,2014,26,0,26,
2568200130,2014-05-16,725000.0,5,2.75,2830,5310,2.0,0,0,3,9,2830,0,2006,0,98052,47.7074,-122.101,3150,6581,13.493928313146206,2014,8,0,8,
8947800080,2014-11-05,300000.0,3,1.0,970,12300,1.0,0,0,3,7,970,0,1982,0,98028,47.7335,-122.227,2040,9994,12.611541086966117,2014,32,0,32,
1545803390,2014-11-11,252000.0,3,2.5,1680,8284,2.0,0,0,3,7,1680,0,1989,0,98038,47.3609,-122.048,1550,8284,12.437188334739655,2014,25,0,25,572.4113176665203
1088030010,2014-10-05,464625.0,4,2.75,2040,8996,1.0,0,0,4,8,1260,780,1974,0,98033,47.666,-122.185,2470,9180,13.048988059870576,2014,40,0,40,
1829700080,2014-12-12,340000.0,3,1.0,1450,9586,2.0,0,0,3,7,1450,0,1950,0,98155,47.7443,-122.326,1500,8592,12.73670383776449,2014,64,0,64,
5706200020,2015-02-06,455000.0,5,2.0,1870,13970,1.0,0,0,4,7,1120,750,1969,0,98027,47.5243,-122.042,1860,13970,13.02805489573287,2015,46,0,46,
2316400285,2015-05-13,495000.0,4,3.5,2490,18042,2.0,0,0,3,8,2490,0,2003,0,98070,47.4161,-122.441,1960,21107,13.112315061750808,2015,12,0,12,824.8761417568568
7588700080,2015-04-21,925000.0,4,2.5,3350,4501,2.0,0,0,3,9,2640,710,2002,0,98117,47.688,-122.379,1000,4500,13.73755009757506,2015,13,0,13,
7853310380,2014-12-11,587000.0,4,2.75,3190,8737,2.0,0,0,3,9,3190,0,2006,0,98065,47.523,-121.877,3240,7131,13.282781802386296,2014,8,0,8,
6821101870,2014-05-05,524000.0,3,1.75,1560,5520,1.0,0,0,4,6,780,780,1944,0,98199,47.6515,-122.399,1470,6000,13.169248871698304,2014,70,0,70,
9551201660,2014-06-13,1030000.0,4,2.5,2750,4800,2.0,0,0,3,9,1960,790,1905,2005,98103,47.6709,-122.337,2400,5300,13.845070331079134,2014,109,1,9,
3530500010,2014-09-30,176000.0,2,1.0,920,2332,1.0,0,0,4,8,920,0,1980,0,98198,47.3779,-122.32,1310,2853,12.07824495582233,2014,34,0,34,795.0452574698407
7387500185,2014-05-21,249900.0,2,1.0,1140,5500,1.0,0,0,3,6,1140,0,1947,0,98106,47.5187,-122.363,1110,5500,12.428820118415675,2014,67,0,67,536.6450503347053
1626079132,2014-06-05,499500.0,3,2.5,2520,53143,1.5,0,0,3,7,2520,0,1988,0,98019,47.743,-121.925,2020,56628,13.121364879070743,2014,26,0,26,
8854100130,2014-09-11,600000.0,5,3.5,3150,10542,1.0,0,0,5,9,1620,1530,1974,0,98011,47.7469,-122.217,3150,11807,13.304686600863562,2014,40,0,40,
2123049142,2014-08-14,294000.0,4,2.5,2040,7800,2.0,0,0,3,7,2040,0,2003,0,98168,47.473,-122.293,1860,10954,12.59133844767558,2014,11,0,11,571.9907394951507
3423059109,2015-04-15,272000.0,4,2.0,1780,19843,1.0,0,0,3,7,1780,0,1963,0,98058,47.4414,-122.154,2210,13500,12.513561021741964,2015,52,0,52,486.7957557909995
5631500992,2014-05-15,390000.0,3,2.5,2240,10800,2.0,0,0,3,8,2240,0,1996,0,98028,47.7433,-122.229,1900,9900,12.873904582205109,2014,18,0,18,
6641800020,2015-01-09,700000.0,4,2.5,3270,9650,1.0,0,3,4,9,2320,950,1971,0,98166,47.409,-122.333,2340,17357,13.45883704259595,2015,44,0,44,748.740491291533
7853301700,2015-04-20,635000.0,5,2.75,3110,6621,2.0,0,0,3,9,3110,0,2006,0,98065,47.543,-121.888,3550,7953,13.361381852676738,2015,9,0,9,
2158900290,2015-04-16,920000.0,4,1.5,1850,3600,2.0,0,0,3,8,1660,190,1929,0,98112,47.6376,-122.307,1970,3600,13.732130035981154,2015,86,0,86,
2273600250,2014-08-04,500000.0,3,1.75,1570,8530,1.0,0,0,4,7,1190,380,1983,0,98033,47.6881,-122.184,1530,8708,13.122365377402328,2014,31,0,31,
3298700840,2014-08-21,263500.0,2,1.0,750,4515,1.0,0,0,3,6,750,0,1942,0,98106,47.5198,-122.351,1020,5000,12.481812442022768,2014,72,0,72,519.0044912161057
5450500010,2015-03-13,975000.0,4,2.25,2240,9990,2.0,0,0,4,10,2240,0,1967,0,98040,47.5516,-122.217,2600,11480,13.790193775620484,2015,48,0,48,79.38153676567353
3629870020,2014-11-14,575000.0,3,2.5,1870,3485,2.0,0,0,3,8,1870,0,2001,0,98029,47.5493,-122.004,1940,3485,13.26212705890841,2014,13,0,13,
8856700130,2014-06-12,822000.0,4,2.5,2683,40386,2.0,0,0,4,9,2683,0,1987,0,98052,47.6982,-122.138,2683,34800,13.619496890582589,2014,27,0,27,
6381502155,2015-01-16,300000.0,3,1.0,1490,7200,1.0,0,0,3,7,1490,0,1954,0,98125,47.7276,-122.307,1280,7200,12.611541086966117,2015,61,0,61,
1443550080,2015-03-30,487600.0,4,2.5,2340,12080,2.0,0,0,3,8,2340,0,1999,0,98019,47.7325,-121.969,2200,12403,13.097252727448511,2015,16,0,16,
2205700345,2014-07-07,500000.0,4,2.0,1700,8640,1.0,0,0,3,7,850,850,1955,2010,98006,47.5774,-122.153,1620,9000,13.122365377402328,2014,59,1,4,
6926700660,2014-09-11,680000.0,2,2.0,1450,989,3.0,0,0,3,9,1450,0,2014,0,98109,47.6354,-122.346,1490,1240,13.429849547739444,2014,0,0,0,
3279050130,2014-09-10,419000.0,3,2.5,3310,21096,2.0,0,2,3,9,3310,0,2004,0,98023,47.3049,-122.386,3310,13835,12.945628585536271,2014,10,0,10,961.9647017299482
2770606890,2014-08-07,450000.0,4,1.75,1520,5250,1.0,0,0,3,6,1520,0,1949,0,98199,47.6581,-122.39,1530,5250,13.017005083966255,2014,65,0,65,
2867100190,2014-06-18,650000.0,5,1.75,1260,4500,1.5,0,0,3,7,1260,0,1926,0,98119,47.6452,-122.369,1410,4388,13.384729180332174,2014,88,0,88,
8562600190,2014-06-23,550000.0,3,1.75,1840,8086,1.0,0,0,4,8,1840,0,1964,0,98052,47.67,-122.155,1840,8060,13.21767537538882,2014,50,0,50,
5680000545,2014-12-03,330000.0,4,2.0,1750,5202,1.0,0,1,4,6,1070,680,1942,0,98108,47.5677,-122.317,2090,5400,12.706850963741102,2014,72,0,72,299.41371922981824
1922059027,2015-01-23,282510.0,4,1.0,1450,32234,1.5,0,0,4,6,1450,0,1932,0,98030,47.3818,-122.21,1530,10125,12.551472766863665,2015,83,0,83,691.6615646346078
3275300440,2014-11-20,230000.0,2,2.0,1260,10200,1.0,0,0,3,7,1020,240,1983,0,98003,47.2593,-122.312,1560,10200,12.345838935721968,2014,31,0,31,979.1983895402515
952001735,2014-10-04,750000.0,4,1.75,2100,6613,2.0,0,0,3,8,2100,0,1909,2004,98116,47.567,-122.385,1630,5750,13.527829818844936,2014,105,1,10,423.48523896715443
1402950190,2014-09-16,321000.0,4,2.5,2430,5366,2.0,0,0,3,8,2430,0,2002,0,98092,47.3352,-122.19,2100,5414,12.679199517372098,2014,12,0,12,764.6187733955056
1207200010,2015-03-18,245000.0,4,2.0,1830,10416,1.0,0,0,3,7,1370,460,1958,0,98146,47.4878,-122.341,1830,9271,12.409017571151187,2015,57,0,57,589.2764794617871
6815100095,2014-12-23,510000.0,2,1.0,1310,4000,1.0,0,0,3,6,1310,0,1913,0,98103,47.6854,-122.329,1550,4000,13.1421679654829,2014,101,0,101,
3825310130,2014-06-24,751000.0,4,3.25,3090,9571,2.0,0,0,3,9,2370,720,2004,0,98052,47.7058,-122.131,3630,9110,13.529162262303307,2014,10,0,10,
3276930380,2014-05-23,675000.0,4,2.5,2560,36601,2.0,0,0,4,9,2560,0,1987,0,98075,47.5851,-121.992,2790,36601,13.42246945133505,2014,27,0,27,
8937600080,2015-01-26,295000.0,3,1.75,1930,13350,1.0,0,0,3,8,1930,0,1967,0,98023,47.3317,-122.365,2270,13350,12.59473402514672,2015,48,0,48,906.5509545892994
8024200010,2014-10-28,312000.0,2,1.0,1460,6000,1.0,0,0,2,7,1260,200,1925,0,98115,47.7009,-122.317,1580,6380,12.650761671914688,2014,89,0,89,
624110020,2014-09-25,730000.0,3,3.0,3460,13129,2.0,0,0,3,9,2560,900,1988,0,98077,47.7315,-122.058,3460,12568,13.500801182986647,2014,26,0,26,
6192410280,2015-01-02,762500.0,5,3.5,3290,5880,2.0,0,0,3,9,2670,620,2005,0,98052,47.7067,-122.119,3090,5680,13.544359098938251,2015,10,0,10,
4302201045,2014-05-28,150000.0,3,1.0,820,7680,1.5,0,0,3,6,820,0,1910,0,98106,47.528,-122.359,1470,6912,11.918397239722838,2014,104,0,104,506.3912016032402
507100020,2015-03-09,270000.0,3,1.0,1480,7374,1.0,0,0,3,6,760,720,1954,0,98133,47.7775,-122.336,1480,8934,12.506180941677355,2015,61,0,61,
259600280,2015-04-06,400000.0,4,2.0,1420,9301,1.0,0,0,4,7,1420,0,1963,0,98008,47.6325,-122.121,1530,8075,12.899222326086994,2015,52,0,52,
7691800130,2014-08-26,650000.0,3,2.5,2790,6720,2.0,0,0,3,8,2790,0,2002,0,98075,47.5958,-122.038,2620,6720,13.384729180332174,2014,12,0,12,
2056100275,2014-10-06,530000.0,2,1.5,1390,5000,1.0,0,0,4,8,970,420,1954,0,98116,47.5673,-122.401,1610,5000,13.180634172318978,2014,60,0,60,446.2398360840872
2202500080,2014-06-30,248000.0,3,1.0,950,9400,1.0,0,0,4,7,950,0,1954,0,98006,47.5746,-122.136,1260,9400,12.421188057397057,2014,60,0,60,
3179102155,2015-01-08,760000.0,4,3.5,3000,5300,1.0,0,0,5,7,1780,1220,1949,0,98115,47.6748,-122.279,1360,5450,13.541075028051122,2015,66,0,66,
937000280,2015-02-20,199000.0,4,1.0,1280,10521,1.5,0,0,3,7,1280,0,1960,0,98198,47.4215,-122.289,1540,9384,12.201065128819632,2015,55,0,55,684.1916797207036
5379805253,2014-10-20,240000.0,2,1.0,870,8400,1.0,0,0,3,7,870,0,1960,0,98188,47.4493,-122.282,1070,12465,12.388398368982116,2014,54,0,54,616.5826406454304
6821102340,2015-05-04,415000.0,3,1.5,1360,1795,2.0,0,0,3,7,1360,0,1945,0,98199,47.6471,-122.397,1580,1795,12.936036208848488,2015,70,0,70,
7229900250,2014-12-02,228000.0,3,1.0,1000,16376,1.0,0,0,3,7,1000,0,1959,0,98059,47.4825,-122.108,1420,16192,12.337105293891872,2014,55,0,55,247.35391360092078
7287100177,2015-02-25,525000.0,4,2.5,2740,12106,1.0,0,0,3,8,1980,760,1992,0,98133,47.7648,-122.355,2170,11156,13.171155446333852,2015,23,0,23,
8820900670,2014-06-23,399950.0,3,1.75,1560,5223,1.0,0,0,4,7,810,750,1940,0,98125,47.7175,-122.288,1440,8491,12.899097318586382,2014,74,0,74,
3275850020,2015-04-13,781000.0,4,2.5,2590,8571,2.0,0,0,3,9,2590,0,1988,0,98052,47.691,-122.105,2360,8155,13.568331709230735,2015,27,0,27,
9528100899,2015-04-28,827000.0,3,2.5,1850,1330,2.5,0,0,3,9,1560,290,2004,0,98115,47.6831,-122.325,1810,2071,13.62556118319494,2015,11,0,11,
7016000440,2014-07-16,525000.0,5,2.25,2500,8621,1.5,0,0,4,7,2500,0,1968,0,98034,47.7379,-122.185,1980,7395,13.171155446333852,2014,46,0,46,
7202340010,2015-02-24,671300.0,4,2.5,3280,5232,2.0,0,0,3,7,3280,0,2004,0,98053,47.6798,-122.033,2600,5080,13.416972899572688,2015,11,0,11,
6911700066,2014-06-04,175000.0,2,1.0,670,2378,1.0,0,0,3,5,670,0,1919,0,98126,47.5769,-122.372,700,2970,12.07254696717504,2014,95,0,95,366.72793765690625
7511000050,2015-03-02,1100000.0,5,2.75,2890,22547,1.0,0,0,4,10,2150,740,1963,0,98040,47.5476,-122.219,3010,17809,13.910821646859096,2015,52,0,52,142.1434538285052
2925059260,2015-05-06,800000.0,5,2.5,3000,10560,1.0,0,0,3,8,1500,1500,1966,0,98004,47.6249,-122.206,2690,11616,13.592368256649284,2015,49,0,49,
3558000170,2014-07-11,329950.0,4,2.5,1920,4600,2.0,0,0,3,7,1920,0,2002,0,98038,47.3795,-122.023,2200,6600,12.706699437569211,2014,12,0,12,492.5808462423667
8651730290,2014-08-05,445000.0,4,3.25,1960,7200,2.0,0,0,3,7,1960,0,1979,0,98034,47.7291,-122.218,1980,7529,13.005831808336865,2014,35,0,35,
9197100263,2014-08-19,237000.0,3,1.75,2000,12208,1.0,0,0,3,7,1140,860,1979,0,98032,47.3752,-122.236,1060,8194,12.37581963951765,2014,35,0,35,728.5779212973746
8941100095,2014-09-23,1112500.0,6,4.0,3600,6224,2.0,0,0,3,9,2610,990,1945,2006,98199,47.6531,-122.405,1430,6224,13.922121191898531,2014,69,1,8,
2781100080,2014-12-10,438900.0,4,2.5,2740,5700,2.0,0,0,3,9,2740,0,2006,0,98038,47.3535,-122.026,3010,5281,12.99202915409706,2014,8,0,8,565.7623211166227
3630030290,2014-10-17,600000.0,4,2.5,2310,3866,2.0,0,0,3,8,2310,0,2005,0,98029,47.5498,-121.996,1950,4023,13.304686600863562,2014,9,0,9,
9510910250,2015-01-20,670000.0,4,2.5,2095,4569,2.0,0,0,3,9,2095,0,2002,0,98052,47.6603,-122.087,2095,4385,13.415034483903348,2015,13,0,13,
8682231330,2015-05-04,519000.0,2,2.0,1560,4823,1.0,0,0,3,8,1560,0,2004,0,98053,47.7111,-122.032,1855,4989,13.159661088928445,2015,11,0,11,
2473480780,2015-03-11,320000.0,3,2.25,1880,7350,1.0,0,0,3,8,1390,490,1984,0,98058,47.4457,-122.123,1910,8400,12.676079399771028,2015,31,0,31,429.77265973107995
8641500280,2014-05-22,270000.0,2,1.5,840,867,2.0,0,0,3,7,840,0,2005,0,98115,47.6955,-122.304,840,1322,12.506180941677355,2014,9,0,9,
7605800050,2014-06-02,1000000.0,3,2.5,2730,5832,2.0,0,0,3,9,2730,0,1998,0,98005,47.6216,-122.161,2360,5832,13.815511557963774,2014,16,0,16,
9828200525,2014-08-15,330000.0,1,1.0,860,4800,1.0,0,0,3,6,860,0,1907,0,98122,47.6146,-122.299,1380,4800,12.706850963741102,2014,107,0,107,
7971300050,2014-07-10,657500.0,3,2.0,2320,10960,1.0,0,0,3,7,1510,810,1956,0,98005,47.6157,-122.174,2160,10960,13.396201563945448,2014,58,0,58,
126049169,2014-08-28,450000.0,3,1.75,1540,61419,1.0,0,0,3,7,1540,0,1967,0,98028,47.7663,-122.228,3790,8529,13.017005083966255,2014,47,0,47,
5062300280,2015-04-16,150000.0,3,1.0,890,6488,1.5,0,0,3,5,890,0,1928,0,98014,47.7087,-121.352,1330,16250,11.918397239722838,2015,87,0,87,
7167000020,2014-06-16,792500.0,4,2.5,4290,175421,2.0,0,0,3,10,4290,0,2004,0,98010,47.3585,-121.988,3370,63162,13.58294904656243,2014,10,0,10,506.65676792496623
3303910010,2015-02-20,540000.0,3,2.5,1950,13227,2.0,0,0,4,9,1950,0,1978,0,98034,47.7217,-122.256,2650,12943,13.199326270390594,2015,37,0,37,
2268000050,2014-07-21,229900.0,3,1.0,1010,8848,1.0,0,0,4,7,1010,0,1968,0,98003,47.2742,-122.299,1380,10650,12.345404060459082,2014,46,0,46,948.4394405464075
8857640170,2015-05-06,533000.0,4,2.5,2830,6536,2.0,0,0,3,8,2830,0,2003,0,98038,47.3888,-122.032,2830,6872,13.186278579318827,2015,12,0,12,477.4727259597564
7806210190,2014-12-22,239000.0,4,1.75,1500,12560,1.0,0,0,4,7,1000,500,1977,0,98002,47.2918,-122.197,1700,9020,12.384223015005311,2014,37,0,37,846.6974580233658
9206700190,2015-03-06,713900.0,3,2.5,3370,167706,1.0,0,0,3,10,3370,0,2000,0,98038,47.4379,-122.022,3350,213444,13.47849957624598,2015,15,0,15,276.02627246075133
4136930190,2014-10-28,427500.0,4,2.5,3160,8726,2.0,0,0,3,9,3160,0,1999,0,98092,47.2582,-122.223,2500,8648,12.965711906537503,2014,15,0,15,919.8504374706538
5666300010,2014-07-22,302000.0,3,1.0,1110,7000,1.5,0,0,4,7,1110,0,1955,0,98133,47.754,-122.341,1800,7000,12.618185607609805,2014,59,0,59,
6204050080,2014-05-28,555000.0,3,2.5,3160,4270,2.0,0,0,3,8,2650,510,2006,0,98011,47.7453,-122.194,2720,12523,13.22672519452875,2014,8,0,8,
7128300500,2014-12-30,495000.0,3,2.25,2100,3000,2.0,0,0,3,7,2100,0,1996,0,98144,47.595,-122.306,1650,4500,13.112315061750808,2014,18,0,18,
1233100642,2014-07-22,495000.0,3,1.5,2240,13288,1.0,0,0,3,7,2240,0,1953,0,98033,47.6762,-122.17,2150,9900,13.112315061750808,2014,61,0,61,
222029026,2014-09-17,340000.0,2,0.75,1060,48292,1.0,1,2,5,6,560,500,1947,0,98070,47.4285,-122.511,750,80201,12.73670383776449,2014,67,0,67,857.8377949309762
9485940290,2015-05-12,464950.0,4,2.25,2350,36116,1.0,0,0,4,9,2350,0,1983,0,98042,47.3533,-122.082,2580,36116,13.04968730267293,2015,32,0,32,627.0903822914672
4136890280,2015-03-27,320000.0,4,2.5,1940,7040,2.0,0,0,3,8,1940,0,1998,0,98092,47.2632,-122.209,2400,7145,12.676079399771028,2015,17,0,17,902.0574940219465
1775500050,2015-01-29,440000.0,1,1.0,1160,64469,1.0,0,0,3,7,1160,0,2009,0,98072,47.7433,-122.082,1580,48352,12.994532278619134,2015,6,0,6,
7611200086,2014-06-02,686000.0,3,1.5,1840,9990,2.0,0,0,5,8,1840,0,1961,0,98177,47.7145,-122.369,2100,12474,13.438634364432907,2014,53,0,53,
3376600010,2014-12-01,555000.0,4,1.75,2260,11000,1.0,0,0,3,8,1620,640,1976,0,98008,47.6224,-122.109,1960,10000,13.22672519452875,2014,38,0,38,
7519001990,2014-10-27,361500.0,2,1.0,840,3860,1.0,0,0,4,6,840,0,1909,0,98117,47.6842,-122.365,1390,3860,12.79802008682886,2014,105,0,105,
3802000020,2014-07-09,154950.0,4,1.0,1600,10183,1.0,0,0,4,6,1600,0,1966,0,98002,47.277,-122.211,1410,10416,11.95086421688981,2014,48,0,48,881.5427356719754
1796360470,2014-06-17,247200.0,3,1.75,1370,8719,1.0,0,0,3,7,1370,0,1982,0,98042,47.3664,-122.087,1370,7525,12.417957049864937,2014,32,0,32,602.1827324941004
8732160050,2014-08-22,250000.0,3,2.25,1960,7414,1.0,0,0,3,7,1490,470,1984,0,98023,47.2977,-122.374,1580,8038,12.429220196836384,2014,30,0,30,964.4989403445663
5249800345,2014-06-19,590300.0,3,1.5,1470,7200,2.0,0,0,4,7,1470,0,1907,0,98118,47.5602,-122.28,1530,7200,13.288387855281217,2014,107,0,107,251.3713158732466
6071200545,2014-05-05,541125.0,5,2.75,2740,8426,1.0,0,0,4,8,1370,1370,1960,0,98006,47.5563,-122.184,2020,8783,13.20140743274442,2014,54,0,54,
291300280,2015-02-18,310000.0,2,2.5,1090,923,2.0,0,0,3,7,1090,0,2004,0,98027,47.5347,-122.071,1410,1326,12.644330802262578,2015,11,0,11,
3261000080,2015-03-10,704111.0,4,2.75,2460,9520,1.0,0,1,3,8,1680,780,1976,0,98034,47.7021,-122.233,2380,9600,13.464692713395651,2015,39,0,39,
321049127,2014-10-28,277500.0,3,2.25,1820,19602,1.0,0,0,4,7,1820,0,1964,0,98001,47.331,-122.286,1520,8773,12.533579815765735,2014,50,0,50,849.2372780448555
5379804393,2015-02-17,325000.0,4,2.75,1960,8937,1.0,0,0,5,7,980,980,1954,0,98188,47.451,-122.278,1480,10016,12.691583538230216,2015,61,0,61,608.4207406978047
1559900080,2014-11-21,289200.0,3,2.25,1760,7023,2.0,0,0,3,7,1760,0,1995,0,98019,47.7468,-121.98,1760,7082,12.57487722707543,2014,19,0,19,
7135300275,2014-09-04,185000.0,1,1.0,720,5000,1.0,0,0,4,6,720,0,1908,0,98118,47.5289,-122.272,1170,5000,12.128116509451258,2014,106,0,106,376.2374849303384
6668900020,2015-03-18,420550.0,4,2.0,1370,8100,1.0,0,0,2,7,1370,0,1947,0,98155,47.749,-122.312,1280,8100,12.9493210352263,2015,68,0,68,
326049024,2015-04-10,603000.0,4,2.25,2370,11310,1.0,0,0,3,8,1550,820,1968,0,98155,47.7684,-122.289,1890,8621,13.30967413408274,2015,47,0,47,
7942600006,2014-11-26,345000.0,3,1.0,1390,2640,1.5,0,0,3,7,1230,160,1903,0,98122,47.6078,-122.307,1780,3920,12.75130259456002,2014,111,0,111,
6430500233,2015-04-16,650000.0,3,2.0,1840,3075,1.0,0,0,5,7,920,920,1928,0,98103,47.6894,-122.35,1480,3774,13.384729180332174,2015,87,0,87,
7701800050,2014-06-25,589950.0,5,3.0,2790,19439,1.0,0,3,5,7,1500,1290,1973,0,98058,47.4088,-122.089,1620,19439,13.287794761585532,2014,41,0,41,495.1466662014518
8165501640,2014-08-19,309950.0,2,2.25,1460,1607,2.0,0,0,3,8,1460,0,2007,0,98106,47.5395,-122.369,1460,1826,12.644169499451689,2014,7,0,7,486.53338361771233
2623069069,2014-09-11,775000.0,3,2.5,2620,241200,1.5,0,0,4,9,2620,0,1998,0,98027,47.4574,-122.01,2620,172933,13.560619598657231,2014,16,0,16,74.62477966428911
8024201870,2014-10-29,590000.0,4,1.5,2230,5109,1.5,0,0,3,7,1330,900,1918,0,98115,47.6996,-122.31,1630,5109,13.28787951079572,2014,96,0,96,
9126101511,2015-04-28,863500.0,4,3.0,3250,2760,2.5,0,0,3,8,2420,830,1905,2007,98122,47.6104,-122.303,1260,2780,13.668750334645791,2015,110,1,8,
1377800010,2014-11-19,517500.0,3,1.0,1190,7000,1.0,0,0,3,7,1190,0,1943,0,98199,47.6453,-122.403,1350,7000,13.156766736486944,2014,71,0,71,
6813600380,2014-12-24,700000.0,3,3.0,2090,7440,1.5,0,0,5,7,1290,800,1922,0,98103,47.6891,-122.331,1570,4960,13.45883704259595,2014,92,0,92,
923000280,2014-07-22,699000.0,3,2.5,2580,8154,1.0,0,0,3,10,2090,490,1956,1997,98177,47.7259,-122.361,1660,8155,13.457407451830088,2014,58,1,17,
255550190,2014-07-22,350000.0,3,2.5,2100,3574,2.0,0,0,3,7,1690,410,2005,0,98019,47.7453,-121.984,1970,2962,12.765691290604371,2014,9,0,9,
1829300130,2014-07-17,795000.0,4,2.5,3160,16564,2.0,0,0,3,10,3160,0,1987,0,98074,47.6365,-122.04,3160,12415,13.586098651497313,2014,27,0,27,
3645500050,2014-05-14,543000.0,3,2.5,2090,7640,1.0,0,0,3,7,1360,730,1962,2014,98133,47.7369,-122.338,2090,7668,13.204866440535003,2014,52,1,0,
1518000080,2015-02-23,325000.0,3,2.5,1570,3143,2.0,0,0,3,7,1570,0,2001,0,98019,47.7364,-121.969,1740,3591,12.691583538230216,2015,14,0,14,
7883605915,2015-05-08,337500.0,3,1.0,1020,6000,1.5,0,0,3,7,1020,0,1900,0,98108,47.5254,-122.318,1240,6000,12.729323752253295,2015,115,0,115,459.1980860268641
1112700170,2015-02-27,425000.0,2,1.0,1300,11080,1.0,0,0,4,7,1300,0,1955,0,98034,47.7281,-122.233,1600,9259,12.959846800844964,2015,60,0,60,
